,CRASH DATE,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,COLLISION_ID,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5,hour,injury,land_area_in_sqmi,water_area_in_sqmi,housing_units,occupied_housing_units,median_home_value,population,median_household_income,county,population_density
368,01/20/2023,QUEENS,11103,40.769432,-73.91217,GRAND CENTRAL PKWY,,,0,0,0,0,0,0,0,0,UNSAFE LANE CHANGING,Unspecified,Unspecified,Unspecified,Unspecified,4601201,Station Wagon/Sport Utility Vehicle,Sedan,Unspecified,Unspecified,Unspecified,1,0,0.71,0.0,18518.0,16890.0,648900.0,38780.0,55129.0,Queens County,54537.0
369,01/22/2023,QUEENS,11103,40.758972,-73.91901,STEINWAY STREET,BROADWAY,,1,0,0,0,0,0,1,0,FOLLOWING TOO CLOSELY,Unspecified,Unspecified,Unspecified,Unspecified,4600723,Station Wagon/Sport Utility Vehicle,Sedan,Unspecified,Unspecified,Unspecified,13,1,0.71,0.0,18518.0,16890.0,648900.0,38780.0,55129.0,Queens County,54537.0
370,01/23/2023,QUEENS,11103,40.765392,-73.9182,35 STREET,30 AVENUE,,0,0,0,0,0,0,0,0,ILLNES,Unspecified,Unspecified,Unspecified,Unspecified,4600492,Sedan,Sedan,Unspecified,Unspecified,Unspecified,17,0,0.71,0.0,18518.0,16890.0,648900.0,38780.0,55129.0,Queens County,54537.0
371,01/24/2023,QUEENS,11103,40.753635,-73.91893,NORTHERN BOULEVARD,,,1,0,0,0,0,0,1,0,FOLLOWING TOO CLOSELY,Unspecified,Unspecified,Unspecified,Unspecified,4601892,Sedan,Sedan,Unspecified,Unspecified,Unspecified,12,1,0.71,0.0,18518.0,16890.0,648900.0,38780.0,55129.0,Queens County,54537.0
372,01/25/2023,QUEENS,11103,40.756344,-73.91342,BROADWAY,47 STREET,,1,0,1,0,0,0,0,0,FAILURE TO YIELD RIGHT-OF-WAY,Unspecified,Unspecified,Unspecified,Unspecified,4600728,Sedan,Unspecified,Unspecified,Unspecified,Unspecified,20,1,0.71,0.0,18518.0,16890.0,648900.0,38780.0,55129.0,Queens County,54537.0
373,01/25/2023,QUEENS,11103,40.752975,-73.91024,NORTHERN BOULEVARD,WOODSIDE AVENUE,,1,0,1,0,0,0,0,0,DRIVER INATTENTION/DISTRACTION,Unspecified,Unspecified,Unspecified,Unspecified,4600500,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified,Unspecified,11,1,0.71,0.0,18518.0,16890.0,648900.0,38780.0,55129.0,Queens County,54537.0
374,01/26/2023,QUEENS,11103,40.76522,-73.9139,,,28-17     STEINWAY STREET,1,0,0,0,0,0,1,0,UNSPECIFIED,Unspecified,Unspecified,Unspecified,Unspecified,4601205,Station Wagon/Sport Utility Vehicle,Sedan,Unspecified,Unspecified,Unspecified,15,1,0.71,0.0,18518.0,16890.0,648900.0,38780.0,55129.0,Queens County,54537.0
375,01/27/2023,QUEENS,11103,40.758972,-73.91901,BROADWAY,STEINWAY STREET,,1,0,0,0,1,0,0,0,FAILURE TO YIELD RIGHT-OF-WAY,Unspecified,Unspecified,Unspecified,Unspecified,4601210,Sedan,E-Bike,Unspecified,Unspecified,Unspecified,21,1,0.71,0.0,18518.0,16890.0,648900.0,38780.0,55129.0,Queens County,54537.0
376,01/27/2023,QUEENS,11103,40.76502,-73.9174,36 STREET,30 AVENUE,,0,0,0,0,0,0,0,0,PASSING OR LANE USAGE IMPROPER,Passing Too Closely,Unspecified,Unspecified,Unspecified,4601209,Bus,Sedan,Unspecified,Unspecified,Unspecified,19,0,0.71,0.0,18518.0,16890.0,648900.0,38780.0,55129.0,Queens County,54537.0
377,01/28/2023,QUEENS,11103,40.768814,-73.91077,,,40-06     ASTORIA BOULEVARD,0,0,0,0,0,0,0,0,FOLLOWING TOO CLOSELY,Unspecified,Unspecified,Unspecified,Unspecified,4601212,Sedan,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified,5,0,0.71,0.0,18518.0,16890.0,648900.0,38780.0,55129.0,Queens County,54537.0
378,01/28/2023,QUEENS,11103,40.757767,-73.91115,,,30-96     48 STREET,0,0,0,0,0,0,0,0,DRIVER INATTENTION/DISTRACTION,Unspecified,Unspecified,Unspecified,Unspecified,4601217,Sedan,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified,4,0,0.71,0.0,18518.0,16890.0,648900.0,38780.0,55129.0,Queens County,54537.0
379,01/29/2023,QUEENS,11103,40.76548,-73.913704,STEINWAY STREET,,,2,0,0,0,0,0,2,0,TRAFFIC CONTROL DISREGARDED,Unspecified,Unspecified,Unspecified,Unspecified,4601490,Sedan,Sedan,Unspecified,Unspecified,Unspecified,7,1,0.71,0.0,18518.0,16890.0,648900.0,38780.0,55129.0,Queens County,54537.0
380,01/29/2023,QUEENS,11103,40.76334,-73.90991,,,28-17     45 STREET,0,0,0,0,0,0,0,0,DRIVER INATTENTION/DISTRACTION,Unspecified,Unspecified,Unspecified,Unspecified,4602552,Sedan,Unspecified,Unspecified,Unspecified,Unspecified,12,0,0.71,0.0,18518.0,16890.0,648900.0,38780.0,55129.0,Queens County,54537.0
381,01/02/2023,QUEENS,11432,40.71039,-73.80143,86 CRESCENT,162 STREET,,0,0,0,0,0,0,0,0,UNSPECIFIED,Unspecified,Unspecified,Unspecified,Unspecified,4594887,Sedan,Unspecified,Unspecified,Unspecified,Unspecified,13,0,2.15,0.0,19518.0,18448.0,519000.0,60809.0,50450.0,Queens County,28295.0
382,01/02/2023,QUEENS,11432,40.71044,-73.79366,,,168-42    HILLSIDE AVENUE,1,0,0,0,1,0,0,0,DRIVER INATTENTION/DISTRACTION,Unspecified,Unspecified,Unspecified,Unspecified,4594849,E-Bike,Sedan,Unspecified,Unspecified,Unspecified,2,1,2.15,0.0,19518.0,18448.0,519000.0,60809.0,50450.0,Queens County,28295.0
383,01/02/2023,QUEENS,11432,40.715576,-73.79932,,,164-52    84 AVENUE,0,0,0,0,0,0,0,0,DRIVER INATTENTION/DISTRACTION,Unspecified,Unspecified,Unspecified,Unspecified,4594889,Station Wagon/Sport Utility Vehicle,Sedan,Sedan,Station Wagon/Sport Utility Vehicle,Unspecified,5,0,2.15,0.0,19518.0,18448.0,519000.0,60809.0,50450.0,Queens County,28295.0
384,01/03/2023,QUEENS,11432,40.70519,-73.800064,160 STREET,90 AVENUE,,1,0,1,0,0,0,0,0,DRIVER INEXPERIENCE,Unspecified,Unspecified,Unspecified,Unspecified,4595310,Sedan,Unspecified,Unspecified,Unspecified,Unspecified,18,1,2.15,0.0,19518.0,18448.0,519000.0,60809.0,50450.0,Queens County,28295.0
385,01/03/2023,QUEENS,11432,40.70675,-73.80224,PARSONS BOULEVARD,88 AVENUE,,1,0,0,0,1,0,0,0,TURNING IMPROPERLY,Unspecified,Unspecified,Unspecified,Unspecified,4595312,Bike,Sedan,Unspecified,Unspecified,Unspecified,10,1,2.15,0.0,19518.0,18448.0,519000.0,60809.0,50450.0,Queens County,28295.0
386,01/04/2023,QUEENS,11432,40.719177,-73.79223,GRAND CENTRAL PKWY,,,1,0,0,0,0,0,1,0,DRIVER INATTENTION/DISTRACTION,Unspecified,Unspecified,Unspecified,Unspecified,4595475,Sedan,Sedan,Sedan,Unspecified,Unspecified,6,1,2.15,0.0,19518.0,18448.0,519000.0,60809.0,50450.0,Queens County,28295.0
387,01/05/2023,QUEENS,11432,40.71284,-73.80665,,,84-60     PARSONS BOULEVARD,0,0,0,0,0,0,0,0,DRIVER INATTENTION/DISTRACTION,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,4600561,Bus,Sedan,Unspecified,Unspecified,Unspecified,8,0,2.15,0.0,19518.0,18448.0,519000.0,60809.0,50450.0,Queens County,28295.0
388,01/06/2023,QUEENS,11432,40.72778,-73.78273,,,185-58    80 ROAD,0,0,0,0,0,0,0,0,BACKING UNSAFELY,Unspecified,Unspecified,Unspecified,Unspecified,4597553,Sedan,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified,23,0,2.15,0.0,19518.0,18448.0,519000.0,60809.0,50450.0,Queens County,28295.0
389,01/07/2023,QUEENS,11432,40.70715,-73.79299,168 STREET,91 AVENUE,,0,0,0,0,0,0,0,0,TURNING IMPROPERLY,Unspecified,Unspecified,Unspecified,Unspecified,4595942,Sedan,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified,9,0,2.15,0.0,19518.0,18448.0,519000.0,60809.0,50450.0,Queens County,28295.0
390,01/07/2023,QUEENS,11432,40.70514,-73.803955,,,152-11    89 AVENUE,0,0,0,0,0,0,0,0,UNSPECIFIED,Unspecified,Unspecified,Unspecified,Unspecified,4596486,Sedan,Unspecified,Unspecified,Unspecified,Unspecified,16,0,2.15,0.0,19518.0,18448.0,519000.0,60809.0,50450.0,Queens County,28295.0
391,01/07/2023,QUEENS,11432,40.714054,-73.79474,169 STREET,,,0,0,0,0,0,0,0,0,TRAFFIC CONTROL DISREGARDED,Unspecified,Unspecified,Unspecified,Unspecified,4595932,Station Wagon/Sport Utility Vehicle,Sedan,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,2,0,2.15,0.0,19518.0,18448.0,519000.0,60809.0,50450.0,Queens County,28295.0
392,01/07/2023,QUEENS,11432,40.71071,-73.793045,HILLSIDE AVENUE,,,0,0,0,0,0,0,0,0,DRIVER INATTENTION/DISTRACTION,Unspecified,Unspecified,Unspecified,Unspecified,4596849,Sedan,Unspecified,Unspecified,Unspecified,Unspecified,22,0,2.15,0.0,19518.0,18448.0,519000.0,60809.0,50450.0,Queens County,28295.0
393,01/07/2023,QUEENS,11432,40.709953,-73.79829,,,87-26     165 STREET,0,0,0,0,0,0,0,0,UNSPECIFIED,Unspecified,Unspecified,Unspecified,Unspecified,4597734,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified,Unspecified,23,0,2.15,0.0,19518.0,18448.0,519000.0,60809.0,50450.0,Queens County,28295.0
394,01/09/2023,QUEENS,11432,40.717686,-73.793526,172 STREET,83 AVENUE,,2,0,0,0,0,0,2,0,UNSAFE SPEED,Traffic Control Disregarded,Unspecified,Unspecified,Unspecified,4596882,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified,7,1,2.15,0.0,19518.0,18448.0,519000.0,60809.0,50450.0,Queens County,28295.0
395,01/09/2023,QUEENS,11432,40.710766,-73.78965,,,88-22     172 STREET,0,0,0,0,0,0,0,0,DRIVER INATTENTION/DISTRACTION,Unspecified,Unspecified,Unspecified,Unspecified,4598047,Pick-up Truck,Sedan,Unspecified,Unspecified,Unspecified,0,0,2.15,0.0,19518.0,18448.0,519000.0,60809.0,50450.0,Queens County,28295.0
396,01/11/2023,QUEENS,11432,40.719177,-73.79223,GRAND CENTRAL PKWY,,,1,0,0,0,0,0,1,0,UNSAFE LANE CHANGING,Unspecified,Unspecified,Unspecified,Unspecified,4597091,Station Wagon/Sport Utility Vehicle,Sedan,Unspecified,Unspecified,Unspecified,12,1,2.15,0.0,19518.0,18448.0,519000.0,60809.0,50450.0,Queens County,28295.0
397,01/13/2023,QUEENS,11432,40.71218,-73.78896,,,172-37    HILLSIDE AVENUE,0,0,0,0,0,0,0,0,PASSING OR LANE USAGE IMPROPER,Unspecified,Unspecified,Unspecified,Unspecified,4597552,Station Wagon/Sport Utility Vehicle,Tractor Truck Diesel,Unspecified,Unspecified,Unspecified,15,0,2.15,0.0,19518.0,18448.0,519000.0,60809.0,50450.0,Queens County,28295.0
398,01/13/2023,QUEENS,11432,40.70731,-73.804245,,,153-23    HILLSIDE AVENUE,0,0,0,0,0,0,0,0,DRIVER INATTENTION/DISTRACTION,Unspecified,Unspecified,Unspecified,Unspecified,4597749,Sedan,Flat Bed,Unspecified,Unspecified,Unspecified,13,0,2.15,0.0,19518.0,18448.0,519000.0,60809.0,50450.0,Queens County,28295.0
399,01/15/2023,QUEENS,11432,40.711395,-73.790016,,,87-69     172 STREET,0,0,0,0,0,0,0,0,DRIVER INATTENTION/DISTRACTION,Unspecified,Unspecified,Unspecified,Unspecified,4599804,Sedan,Unspecified,Unspecified,Unspecified,Unspecified,0,0,2.15,0.0,19518.0,18448.0,519000.0,60809.0,50450.0,Queens County,28295.0
400,01/16/2023,QUEENS,11432,40.706554,-73.791855,,,168-22    JAMAICA AVENUE,0,0,0,0,0,0,0,0,UNSPECIFIED,Unspecified,Unspecified,Unspecified,Unspecified,4598696,Sedan,Unspecified,Unspecified,Unspecified,Unspecified,14,0,2.15,0.0,19518.0,18448.0,519000.0,60809.0,50450.0,Queens County,28295.0
401,01/17/2023,QUEENS,11432,40.722095,-73.77772,GRAND CENTRAL PKWY,,,0,0,0,0,0,0,0,0,UNSPECIFIED,Unspecified,Unspecified,Unspecified,Unspecified,4598568,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified,Unspecified,22,0,2.15,0.0,19518.0,18448.0,519000.0,60809.0,50450.0,Queens County,28295.0
402,01/17/2023,QUEENS,11432,40.719738,-73.78574,GRAND CENTRAL PKWY,,,0,0,0,0,0,0,0,0,UNSAFE SPEED,Unspecified,Unspecified,Unspecified,Unspecified,4598945,Sedan,Pick-up Truck,Unspecified,Unspecified,Unspecified,9,0,2.15,0.0,19518.0,18448.0,519000.0,60809.0,50450.0,Queens County,28295.0
403,01/17/2023,QUEENS,11432,40.710888,-73.79725,,,87-001    166 STREET,0,0,0,0,0,0,0,0,UNSPECIFIED,Unspecified,Unspecified,Unspecified,Unspecified,4598956,Sedan,Unspecified,Unspecified,Unspecified,Unspecified,12,0,2.15,0.0,19518.0,18448.0,519000.0,60809.0,50450.0,Queens County,28295.0
404,01/17/2023,QUEENS,11432,40.722343,-73.77717,GRAND CENTRAL PKWY,,,0,0,0,0,0,0,0,0,UNSPECIFIED,Unspecified,Unspecified,Unspecified,Unspecified,4598946,Sedan,Sedan,Unspecified,Unspecified,Unspecified,17,0,2.15,0.0,19518.0,18448.0,519000.0,60809.0,50450.0,Queens County,28295.0
405,01/17/2023,QUEENS,11432,,,,,81-03     UTOPIA PARKWAY,1,0,0,0,0,0,1,0,FELL ASLEEP,Unspecified,Unspecified,Unspecified,Unspecified,4598955,Sedan,Unspecified,Unspecified,Unspecified,Unspecified,4,1,2.15,0.0,19518.0,18448.0,519000.0,60809.0,50450.0,Queens County,28295.0
406,01/17/2023,QUEENS,11432,40.71071,-73.793045,169 STREET,HILLSIDE AVENUE,,1,0,0,0,0,0,1,0,UNSPECIFIED,Unspecified,Unspecified,Unspecified,Unspecified,4598949,Sedan,Sedan,Sedan,Unspecified,Unspecified,7,1,2.15,0.0,19518.0,18448.0,519000.0,60809.0,50450.0,Queens County,28295.0
407,01/18/2023,QUEENS,11432,40.70569,-73.806145,150 STREET,88 AVENUE,,1,0,0,0,0,0,1,0,DRIVER INEXPERIENCE,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,4599007,Sedan,Sedan,Unspecified,Unspecified,Unspecified,22,1,2.15,0.0,19518.0,18448.0,519000.0,60809.0,50450.0,Queens County,28295.0
408,01/18/2023,QUEENS,11432,40.71343,-73.780594,AVON STREET,HILLSIDE AVENUE,,1,0,1,0,0,0,0,0,GLARE,Unspecified,Unspecified,Unspecified,Unspecified,4599078,Sedan,Unspecified,Unspecified,Unspecified,Unspecified,16,1,2.15,0.0,19518.0,18448.0,519000.0,60809.0,50450.0,Queens County,28295.0
409,01/18/2023,QUEENS,11432,40.724316,-73.801476,77 ROAD,,,0,0,0,0,0,0,0,0,UNSPECIFIED,Unspecified,Unspecified,Unspecified,Unspecified,4598950,Sedan,Unspecified,Unspecified,Unspecified,Unspecified,11,0,2.15,0.0,19518.0,18448.0,519000.0,60809.0,50450.0,Queens County,28295.0
410,01/21/2023,QUEENS,11432,40.711254,-73.793015,,,87-47     HOME LAWN STREET,0,0,0,0,0,0,0,0,ALCOHOL INVOLVEMENT,Unspecified,Unspecified,Unspecified,Unspecified,4599911,Sedan,Sedan,Sedan,Unspecified,Unspecified,18,0,2.15,0.0,19518.0,18448.0,519000.0,60809.0,50450.0,Queens County,28295.0
411,01/21/2023,QUEENS,11432,40.715443,-73.7999,,,164-46    84 AVENUE,0,0,0,0,0,0,0,0,UNSPECIFIED,Unspecified,Unspecified,Unspecified,Unspecified,4599326,Sedan,Unspecified,Unspecified,Unspecified,Unspecified,13,0,2.15,0.0,19518.0,18448.0,519000.0,60809.0,50450.0,Queens County,28295.0
412,01/21/2023,QUEENS,11432,40.71052,-73.795006,,,87-54     168 STREET,0,0,0,0,0,0,0,0,UNSPECIFIED,Unspecified,Unspecified,Unspecified,Unspecified,4600558,Sedan,Sedan,Unspecified,Unspecified,Unspecified,13,0,2.15,0.0,19518.0,18448.0,519000.0,60809.0,50450.0,Queens County,28295.0
413,01/22/2023,QUEENS,11432,40.711716,-73.79022,HILLSIDE AVENUE,,,0,0,0,0,0,0,0,0,PASSING OR LANE USAGE IMPROPER,Unspecified,Unspecified,Unspecified,Unspecified,4599806,Station Wagon/Sport Utility Vehicle,Sedan,Unspecified,Unspecified,Unspecified,23,0,2.15,0.0,19518.0,18448.0,519000.0,60809.0,50450.0,Queens County,28295.0
414,01/22/2023,QUEENS,11432,40.718815,-73.793274,GRAND CENTRAL PKWY,,,0,0,0,0,0,0,0,0,UNSPECIFIED,Unspecified,Unspecified,Unspecified,Unspecified,4599524,Sedan,Unspecified,Unspecified,Unspecified,Unspecified,10,0,2.15,0.0,19518.0,18448.0,519000.0,60809.0,50450.0,Queens County,28295.0
415,01/22/2023,QUEENS,11432,40.70537,-73.8031,,,153-15    89 AVENUE,0,0,0,0,0,0,0,0,DRIVER INATTENTION/DISTRACTION,Unspecified,Unspecified,Unspecified,Unspecified,4599792,Sedan,Unspecified,Unspecified,Unspecified,Unspecified,19,0,2.15,0.0,19518.0,18448.0,519000.0,60809.0,50450.0,Queens County,28295.0
416,01/23/2023,QUEENS,11432,40.726173,-73.785416,,,80-54     KENT STREET,0,0,0,0,0,0,0,0,DRIVER INATTENTION/DISTRACTION,Unspecified,Unspecified,Unspecified,Unspecified,4600030,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified,Unspecified,19,0,2.15,0.0,19518.0,18448.0,519000.0,60809.0,50450.0,Queens County,28295.0
417,01/23/2023,QUEENS,11432,40.71495,-73.77422,,,187-40    HILLSIDE AVENUE,0,0,0,0,0,0,0,0,DRIVER INATTENTION/DISTRACTION,Unspecified,Unspecified,Unspecified,Unspecified,4600292,Station Wagon/Sport Utility Vehicle,Sedan,Unspecified,Unspecified,Unspecified,18,0,2.15,0.0,19518.0,18448.0,519000.0,60809.0,50450.0,Queens County,28295.0
418,01/23/2023,QUEENS,11432,40.713,-73.78237,MIDLAND PARKWAY,HILLSIDE AVENUE,,0,0,0,0,0,0,0,0,DRIVER INEXPERIENCE,Unspecified,Unspecified,Unspecified,Unspecified,4599949,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified,18,0,2.15,0.0,19518.0,18448.0,519000.0,60809.0,50450.0,Queens County,28295.0
419,01/24/2023,QUEENS,11432,40.711857,-73.78416,,,88-27     179 STREET,0,0,0,0,0,0,0,0,UNSAFE SPEED,Unspecified,Unspecified,Unspecified,Unspecified,4600294,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified,8,0,2.15,0.0,19518.0,18448.0,519000.0,60809.0,50450.0,Queens County,28295.0
420,01/25/2023,QUEENS,11432,40.712708,-73.78357,179 PLACE,HILLSIDE AVENUE,,0,0,0,0,0,0,0,0,PASSING TOO CLOSELY,Shoulders Defective/Improper,Unspecified,Unspecified,Unspecified,4600741,UTILITY,Sedan,Unspecified,Unspecified,Unspecified,17,0,2.15,0.0,19518.0,18448.0,519000.0,60809.0,50450.0,Queens County,28295.0
421,01/25/2023,QUEENS,11432,40.70675,-73.80224,88 AVENUE,PARSONS BOULEVARD,,1,0,1,0,0,0,0,0,UNSPECIFIED,Unspecified,Unspecified,Unspecified,Unspecified,4601658,Pick-up Truck,Unspecified,Unspecified,Unspecified,Unspecified,13,1,2.15,0.0,19518.0,18448.0,519000.0,60809.0,50450.0,Queens County,28295.0
422,01/26/2023,QUEENS,11432,40.70953,-73.7964,MERRICK BOULEVARD,HILLSIDE AVENUE,,0,0,0,0,0,0,0,0,PASSING OR LANE USAGE IMPROPER,Unspecified,Unspecified,Unspecified,Unspecified,4600795,Bus,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified,12,0,2.15,0.0,19518.0,18448.0,519000.0,60809.0,50450.0,Queens County,28295.0
423,01/26/2023,QUEENS,11432,40.707058,-73.796936,,,89-44     164 STREET,0,0,0,0,0,0,0,0,DRIVER INATTENTION/DISTRACTION,Unspecified,Unspecified,Unspecified,Unspecified,4602039,Sedan,Unspecified,Unspecified,Unspecified,Unspecified,15,0,2.15,0.0,19518.0,18448.0,519000.0,60809.0,50450.0,Queens County,28295.0
424,01/27/2023,QUEENS,11432,40.719475,-73.79263,GRAND CENTRAL PARKWAY,173 STREET,,0,0,0,0,0,0,0,0,DRIVER INATTENTION/DISTRACTION,Unspecified,Unspecified,Unspecified,Unspecified,4601038,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified,Unspecified,15,0,2.15,0.0,19518.0,18448.0,519000.0,60809.0,50450.0,Queens County,28295.0
425,01/29/2023,QUEENS,11432,40.71152,-73.78402,,,88-50     179 STREET,0,0,0,0,0,0,0,0,UNSAFE SPEED,Unspecified,Unspecified,Unspecified,Unspecified,4601661,Station Wagon/Sport Utility Vehicle,Taxi,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,2,0,2.15,0.0,19518.0,18448.0,519000.0,60809.0,50450.0,Queens County,28295.0
426,01/30/2023,QUEENS,11432,40.703342,-73.80021,PARSONS BOULEVARD,JAMAICA AVENUE,,1,0,0,0,0,0,1,0,FAILURE TO YIELD RIGHT-OF-WAY,Unspecified,Unspecified,Unspecified,Unspecified,4601821,Bus,Pick-up Truck,Unspecified,Unspecified,Unspecified,8,1,2.15,0.0,19518.0,18448.0,519000.0,60809.0,50450.0,Queens County,28295.0
427,01/30/2023,QUEENS,11432,40.718716,-73.79406,GRAND CENTRAL PKWY,,,1,0,0,0,0,0,1,0,DRIVER INATTENTION/DISTRACTION,Unspecified,Unspecified,Unspecified,Unspecified,4602097,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified,Unspecified,11,1,2.15,0.0,19518.0,18448.0,519000.0,60809.0,50450.0,Queens County,28295.0
428,01/31/2023,QUEENS,11432,40.712765,-73.78336,,,179-29    HILLSIDE AVENUE,1,0,0,0,1,0,0,0,UNSPECIFIED,Unspecified,Unspecified,Unspecified,Unspecified,4602098,Sedan,Bike,Unspecified,Unspecified,Unspecified,2,1,2.15,0.0,19518.0,18448.0,519000.0,60809.0,50450.0,Queens County,28295.0
429,01/02/2023,BROOKLYN,11219,40.627884,-73.992386,15 AVENUE,57 STREET,,1,0,0,0,1,0,0,0,UNSPECIFIED,Unspecified,Unspecified,Unspecified,Unspecified,4595026,Sedan,Bike,Unspecified,Unspecified,Unspecified,21,1,1.48,0.0,28693.0,26177.0,726700.0,92221.0,34316.0,Kings County,62225.0
430,01/02/2023,BROOKLYN,11219,40.63659,-73.994736,49 STREET,,,1,0,0,0,0,0,0,0,DRIVER INATTENTION/DISTRACTION,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,4595043,Station Wagon/Sport Utility Vehicle,E-Scooter,Unspecified,Unspecified,Unspecified,22,1,1.48,0.0,28693.0,26177.0,726700.0,92221.0,34316.0,Kings County,62225.0
431,01/03/2023,BROOKLYN,11219,40.635937,-73.987595,14 AVENUE,45 STREET,,0,0,0,0,0,0,0,0,UNSPECIFIED,Unspecified,Unspecified,Unspecified,Unspecified,4595330,Station Wagon/Sport Utility Vehicle,Sedan,Unspecified,Unspecified,Unspecified,18,0,1.48,0.0,28693.0,26177.0,726700.0,92221.0,34316.0,Kings County,62225.0
432,01/03/2023,BROOKLYN,11219,40.640156,-73.99039,,,4210      12 AVENUE,0,0,0,0,0,0,0,0,FAILURE TO YIELD RIGHT-OF-WAY,Unspecified,Unspecified,Unspecified,Unspecified,4595034,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified,11,0,1.48,0.0,28693.0,26177.0,726700.0,92221.0,34316.0,Kings County,62225.0
433,01/04/2023,BROOKLYN,11219,40.630127,-73.99005,15 AVENUE,,,0,0,0,0,0,0,0,0,UNSPECIFIED,Unspecified,Unspecified,Unspecified,Unspecified,4595691,Station Wagon/Sport Utility Vehicle,Sedan,Unspecified,Unspecified,Unspecified,23,0,1.48,0.0,28693.0,26177.0,726700.0,92221.0,34316.0,Kings County,62225.0
434,01/05/2023,BROOKLYN,11219,40.634914,-73.99497,51 STREET,,,0,0,0,0,0,0,0,0,UNSPECIFIED,Unspecified,Unspecified,Unspecified,Unspecified,4595688,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified,10,0,1.48,0.0,28693.0,26177.0,726700.0,92221.0,34316.0,Kings County,62225.0
435,01/05/2023,BROOKLYN,11219,,,10 AVENUE,39 STREET,,0,0,0,0,0,0,0,0,UNSPECIFIED,Unspecified,Unspecified,Unspecified,Unspecified,4595692,Sedan,Unspecified,Unspecified,Unspecified,Unspecified,13,0,1.48,0.0,28693.0,26177.0,726700.0,92221.0,34316.0,Kings County,62225.0
436,01/08/2023,BROOKLYN,11219,40.64422,-73.99223,,,1019      39 STREET,0,0,0,0,0,0,0,0,UNSPECIFIED,Unspecified,Unspecified,Unspecified,Unspecified,4596408,Box Truck,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified,10,0,1.48,0.0,28693.0,26177.0,726700.0,92221.0,34316.0,Kings County,62225.0
437,01/09/2023,BROOKLYN,11219,40.623703,-74.0039,BAY RIDGE AVENUE,13 AVENUE,,1,0,0,0,0,0,1,0,TRAFFIC CONTROL DISREGARDED,Unspecified,Unspecified,Unspecified,Unspecified,4596279,Sedan,Sedan,Unspecified,Unspecified,Unspecified,2,1,1.48,0.0,28693.0,26177.0,726700.0,92221.0,34316.0,Kings County,62225.0
438,01/10/2023,BROOKLYN,11219,40.635757,-73.99486,50 STREET,,,2,0,0,0,0,0,2,0,DRIVER INATTENTION/DISTRACTION,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,4597036,Station Wagon/Sport Utility Vehicle,Moped,Unspecified,Unspecified,Unspecified,22,1,1.48,0.0,28693.0,26177.0,726700.0,92221.0,34316.0,Kings County,62225.0
